candidate_id,query_name,final_benchmark_group,selection_role,benchmark_priority,g_class,design_pattern,variant,root_entity,collection_name,scale_label,run_phase,repetition,component_no,component_name,component_role,operation_type,filter_json,pipeline_json,projection_json,limit,sort_json,start_ts,end_ts,execution_status,error_message,raw_explain_path,execution_time_millis,n_returned,total_docs_examined,total_keys_examined,docs_per_returned_total,keys_per_returned_total,all_stages_json,all_index_names_json,all_stages,all_index_names,has_IXSCAN,has_COLLSCAN,has_FETCH,has_SORT,has_AND_SORTED,has_OR,has_PROJECTION,has_LOOKUP,has_GROUP,used_disk,query_hash,plan_cache_key,n_rejected_plans,collection_count,collection_size_bytes,collection_avg_obj_size_bytes,collection_storage_size_bytes,collection_total_index_size_bytes,collection_total_size_bytes,collection_free_storage_size_bytes,collection_nindexes,collection_index_sizes_json,estimated_docs_examined_bytes,estimated_returned_bytes,estimated_examined_bytes_per_returned,docs_examined_collection_ratio,index_to_data_size_ratio,parameter_json,execution_db_name,source_results_dir
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank08_corporation_security_listedsecurity,sf10,hot,4,4,corporation_security_listedsecurity,read,find,"{""CORPORATIONID"": ""2860""}",,{},,{},2026-06-12T07:58:52.570683+00:00,2026-06-12T07:58:52.571000+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""FETCH"", ""IXSCAN""]","[""idx_CORPORATIONID_1""]",FETCH;IXSCAN,idx_CORPORATIONID_1,True,False,True,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,17830368,767,3821568,1245184,5066752,12288,4,"{""_id_"": 258048, ""idx_CORPORATIONID_1"": 299008, ""idx_security_SECURITYID_1"": 344064, ""idx_security_listedSecurity_LISTEDSECURITYID_1"": 344064}",767.0,767.0,767.0,4.30274084591885e-05,0.06983501406140355,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank03_corporation,sf10,hot,5,1,corporation_root,read,find,"{""CORPORATIONID"": ""2860""}",,{},1,{},2026-06-12T07:58:52.573749+00:00,2026-06-12T07:58:52.574008+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""EXPRESS_IXSCAN""]","[""idx_CORPORATIONID_1""]",EXPRESS_IXSCAN,idx_CORPORATIONID_1,True,False,False,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,4809043,206,1232896,946176,2179072,0,3,"{""_id_"": 245760, ""idx_CORPORATIONID_1"": 299008, ""idx_TICKERSYMBOL_1"": 401408}",206.0,206.0,206.0,4.30274084591885e-05,0.1967493324555426,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank05_corporation_country,sf10,hot,5,2,corporation_country,read,find,"{""CORPORATIONID"": ""2860""}",,{},1,{},2026-06-12T07:58:52.576219+00:00,2026-06-12T07:58:52.576478+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""EXPRESS_IXSCAN""]","[""idx_CORPORATIONID_1""]",EXPRESS_IXSCAN,idx_CORPORATIONID_1,True,False,False,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,8049327,346,1650688,684032,2334720,12288,3,"{""_id_"": 258048, ""idx_CORPORATIONID_1"": 299008, ""idx_country_COUNTRYID_1"": 126976}",346.0,346.0,346.0,4.30274084591885e-05,0.08498002379577821,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank06_corporation_industry,sf10,hot,5,3,corporation_industry,read,find,"{""CORPORATIONID"": ""2860""}",,{},1,{},2026-06-12T07:58:52.579198+00:00,2026-06-12T07:58:52.579458+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""EXPRESS_IXSCAN""]","[""idx_CORPORATIONID_1""]",EXPRESS_IXSCAN,idx_CORPORATIONID_1,True,False,False,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,11036568,474,2736128,737280,3473408,12288,3,"{""_id_"": 258048, ""idx_CORPORATIONID_1"": 299008, ""idx_industry_INDUSTRYSECTORCLASSIFIERID_1"": 180224}",474.0,474.0,474.0,4.30274084591885e-05,0.06680337583205213,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank08_corporation_security_listedsecurity,sf10,hot,5,4,corporation_security_listedsecurity,read,find,"{""CORPORATIONID"": ""2860""}",,{},,{},2026-06-12T07:58:52.582156+00:00,2026-06-12T07:58:52.582512+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""FETCH"", ""IXSCAN""]","[""idx_CORPORATIONID_1""]",FETCH;IXSCAN,idx_CORPORATIONID_1,True,False,True,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,17830368,767,3821568,1245184,5066752,12288,4,"{""_id_"": 258048, ""idx_CORPORATIONID_1"": 299008, ""idx_security_SECURITYID_1"": 344064, ""idx_security_listedSecurity_LISTEDSECURITYID_1"": 344064}",767.0,767.0,767.0,4.30274084591885e-05,0.06983501406140355,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank03_corporation,sf10,hot,6,1,corporation_root,read,find,"{""CORPORATIONID"": ""2860""}",,{},1,{},2026-06-12T07:58:52.585286+00:00,2026-06-12T07:58:52.585551+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""EXPRESS_IXSCAN""]","[""idx_CORPORATIONID_1""]",EXPRESS_IXSCAN,idx_CORPORATIONID_1,True,False,False,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,4809043,206,1232896,946176,2179072,0,3,"{""_id_"": 245760, ""idx_CORPORATIONID_1"": 299008, ""idx_TICKERSYMBOL_1"": 401408}",206.0,206.0,206.0,4.30274084591885e-05,0.1967493324555426,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank05_corporation_country,sf10,hot,6,2,corporation_country,read,find,"{""CORPORATIONID"": ""2860""}",,{},1,{},2026-06-12T07:58:52.587814+00:00,2026-06-12T07:58:52.588068+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""EXPRESS_IXSCAN""]","[""idx_CORPORATIONID_1""]",EXPRESS_IXSCAN,idx_CORPORATIONID_1,True,False,False,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,8049327,346,1650688,684032,2334720,12288,3,"{""_id_"": 258048, ""idx_CORPORATIONID_1"": 299008, ""idx_country_COUNTRYID_1"": 126976}",346.0,346.0,346.0,4.30274084591885e-05,0.08498002379577821,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank06_corporation_industry,sf10,hot,6,3,corporation_industry,read,find,"{""CORPORATIONID"": ""2860""}",,{},1,{},2026-06-12T07:58:52.590776+00:00,2026-06-12T07:58:52.591035+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""EXPRESS_IXSCAN""]","[""idx_CORPORATIONID_1""]",EXPRESS_IXSCAN,idx_CORPORATIONID_1,True,False,False,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,11036568,474,2736128,737280,3473408,12288,3,"{""_id_"": 258048, ""idx_CORPORATIONID_1"": 299008, ""idx_industry_INDUSTRYSECTORCLASSIFIERID_1"": 180224}",474.0,474.0,474.0,4.30274084591885e-05,0.06680337583205213,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank08_corporation_security_listedsecurity,sf10,hot,6,4,corporation_security_listedsecurity,read,find,"{""CORPORATIONID"": ""2860""}",,{},,{},2026-06-12T07:58:52.593609+00:00,2026-06-12T07:58:52.593922+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""FETCH"", ""IXSCAN""]","[""idx_CORPORATIONID_1""]",FETCH;IXSCAN,idx_CORPORATIONID_1,True,False,True,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,17830368,767,3821568,1245184,5066752,12288,4,"{""_id_"": 258048, ""idx_CORPORATIONID_1"": 299008, ""idx_security_SECURITYID_1"": 344064, ""idx_security_listedSecurity_LISTEDSECURITYID_1"": 344064}",767.0,767.0,767.0,4.30274084591885e-05,0.06983501406140355,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank03_corporation,sf10,hot,7,1,corporation_root,read,find,"{""CORPORATIONID"": ""2860""}",,{},1,{},2026-06-12T07:58:52.596620+00:00,2026-06-12T07:58:52.596882+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""EXPRESS_IXSCAN""]","[""idx_CORPORATIONID_1""]",EXPRESS_IXSCAN,idx_CORPORATIONID_1,True,False,False,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,4809043,206,1232896,946176,2179072,0,3,"{""_id_"": 245760, ""idx_CORPORATIONID_1"": 299008, ""idx_TICKERSYMBOL_1"": 401408}",206.0,206.0,206.0,4.30274084591885e-05,0.1967493324555426,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank05_corporation_country,sf10,hot,7,2,corporation_country,read,find,"{""CORPORATIONID"": ""2860""}",,{},1,{},2026-06-12T07:58:52.599086+00:00,2026-06-12T07:58:52.599345+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""EXPRESS_IXSCAN""]","[""idx_CORPORATIONID_1""]",EXPRESS_IXSCAN,idx_CORPORATIONID_1,True,False,False,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,8049327,346,1650688,684032,2334720,12288,3,"{""_id_"": 258048, ""idx_CORPORATIONID_1"": 299008, ""idx_country_COUNTRYID_1"": 126976}",346.0,346.0,346.0,4.30274084591885e-05,0.08498002379577821,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank06_corporation_industry,sf10,hot,7,3,corporation_industry,read,find,"{""CORPORATIONID"": ""2860""}",,{},1,{},2026-06-12T07:58:52.601853+00:00,2026-06-12T07:58:52.602102+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""EXPRESS_IXSCAN""]","[""idx_CORPORATIONID_1""]",EXPRESS_IXSCAN,idx_CORPORATIONID_1,True,False,False,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,11036568,474,2736128,737280,3473408,12288,3,"{""_id_"": 258048, ""idx_CORPORATIONID_1"": 299008, ""idx_industry_INDUSTRYSECTORCLASSIFIERID_1"": 180224}",474.0,474.0,474.0,4.30274084591885e-05,0.06680337583205213,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank08_corporation_security_listedsecurity,sf10,hot,7,4,corporation_security_listedsecurity,read,find,"{""CORPORATIONID"": ""2860""}",,{},,{},2026-06-12T07:58:52.604817+00:00,2026-06-12T07:58:52.605129+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""FETCH"", ""IXSCAN""]","[""idx_CORPORATIONID_1""]",FETCH;IXSCAN,idx_CORPORATIONID_1,True,False,True,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,17830368,767,3821568,1245184,5066752,12288,4,"{""_id_"": 258048, ""idx_CORPORATIONID_1"": 299008, ""idx_security_SECURITYID_1"": 344064, ""idx_security_listedSecurity_LISTEDSECURITYID_1"": 344064}",767.0,767.0,767.0,4.30274084591885e-05,0.06983501406140355,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank03_corporation,sf10,hot,8,1,corporation_root,read,find,"{""CORPORATIONID"": ""2860""}",,{},1,{},2026-06-12T07:58:52.608464+00:00,2026-06-12T07:58:52.608724+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""EXPRESS_IXSCAN""]","[""idx_CORPORATIONID_1""]",EXPRESS_IXSCAN,idx_CORPORATIONID_1,True,False,False,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,4809043,206,1232896,946176,2179072,0,3,"{""_id_"": 245760, ""idx_CORPORATIONID_1"": 299008, ""idx_TICKERSYMBOL_1"": 401408}",206.0,206.0,206.0,4.30274084591885e-05,0.1967493324555426,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank05_corporation_country,sf10,hot,8,2,corporation_country,read,find,"{""CORPORATIONID"": ""2860""}",,{},1,{},2026-06-12T07:58:52.610916+00:00,2026-06-12T07:58:52.611166+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""EXPRESS_IXSCAN""]","[""idx_CORPORATIONID_1""]",EXPRESS_IXSCAN,idx_CORPORATIONID_1,True,False,False,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,8049327,346,1650688,684032,2334720,12288,3,"{""_id_"": 258048, ""idx_CORPORATIONID_1"": 299008, ""idx_country_COUNTRYID_1"": 126976}",346.0,346.0,346.0,4.30274084591885e-05,0.08498002379577821,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank06_corporation_industry,sf10,hot,8,3,corporation_industry,read,find,"{""CORPORATIONID"": ""2860""}",,{},1,{},2026-06-12T07:58:52.613837+00:00,2026-06-12T07:58:52.614090+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""EXPRESS_IXSCAN""]","[""idx_CORPORATIONID_1""]",EXPRESS_IXSCAN,idx_CORPORATIONID_1,True,False,False,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,11036568,474,2736128,737280,3473408,12288,3,"{""_id_"": 258048, ""idx_CORPORATIONID_1"": 299008, ""idx_industry_INDUSTRYSECTORCLASSIFIERID_1"": 180224}",474.0,474.0,474.0,4.30274084591885e-05,0.06680337583205213,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank08_corporation_security_listedsecurity,sf10,hot,8,4,corporation_security_listedsecurity,read,find,"{""CORPORATIONID"": ""2860""}",,{},,{},2026-06-12T07:58:52.616782+00:00,2026-06-12T07:58:52.617091+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""FETCH"", ""IXSCAN""]","[""idx_CORPORATIONID_1""]",FETCH;IXSCAN,idx_CORPORATIONID_1,True,False,True,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,17830368,767,3821568,1245184,5066752,12288,4,"{""_id_"": 258048, ""idx_CORPORATIONID_1"": 299008, ""idx_security_SECURITYID_1"": 344064, ""idx_security_listedSecurity_LISTEDSECURITYID_1"": 344064}",767.0,767.0,767.0,4.30274084591885e-05,0.06983501406140355,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank03_corporation,sf10,hot,9,1,corporation_root,read,find,"{""CORPORATIONID"": ""2860""}",,{},1,{},2026-06-12T07:58:52.620420+00:00,2026-06-12T07:58:52.620677+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""EXPRESS_IXSCAN""]","[""idx_CORPORATIONID_1""]",EXPRESS_IXSCAN,idx_CORPORATIONID_1,True,False,False,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,4809043,206,1232896,946176,2179072,0,3,"{""_id_"": 245760, ""idx_CORPORATIONID_1"": 299008, ""idx_TICKERSYMBOL_1"": 401408}",206.0,206.0,206.0,4.30274084591885e-05,0.1967493324555426,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank05_corporation_country,sf10,hot,9,2,corporation_country,read,find,"{""CORPORATIONID"": ""2860""}",,{},1,{},2026-06-12T07:58:52.622868+00:00,2026-06-12T07:58:52.623120+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""EXPRESS_IXSCAN""]","[""idx_CORPORATIONID_1""]",EXPRESS_IXSCAN,idx_CORPORATIONID_1,True,False,False,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,8049327,346,1650688,684032,2334720,12288,3,"{""_id_"": 258048, ""idx_CORPORATIONID_1"": 299008, ""idx_country_COUNTRYID_1"": 126976}",346.0,346.0,346.0,4.30274084591885e-05,0.08498002379577821,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank06_corporation_industry,sf10,hot,9,3,corporation_industry,read,find,"{""CORPORATIONID"": ""2860""}",,{},1,{},2026-06-12T07:58:52.625806+00:00,2026-06-12T07:58:52.626056+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""EXPRESS_IXSCAN""]","[""idx_CORPORATIONID_1""]",EXPRESS_IXSCAN,idx_CORPORATIONID_1,True,False,False,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,11036568,474,2736128,737280,3473408,12288,3,"{""_id_"": 258048, ""idx_CORPORATIONID_1"": 299008, ""idx_industry_INDUSTRYSECTORCLASSIFIERID_1"": 180224}",474.0,474.0,474.0,4.30274084591885e-05,0.06680337583205213,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank08_corporation_security_listedsecurity,sf10,hot,9,4,corporation_security_listedsecurity,read,find,"{""CORPORATIONID"": ""2860""}",,{},,{},2026-06-12T07:58:52.628744+00:00,2026-06-12T07:58:52.629054+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""FETCH"", ""IXSCAN""]","[""idx_CORPORATIONID_1""]",FETCH;IXSCAN,idx_CORPORATIONID_1,True,False,True,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,17830368,767,3821568,1245184,5066752,12288,4,"{""_id_"": 258048, ""idx_CORPORATIONID_1"": 299008, ""idx_security_SECURITYID_1"": 344064, ""idx_security_listedSecurity_LISTEDSECURITYID_1"": 344064}",767.0,767.0,767.0,4.30274084591885e-05,0.06983501406140355,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank03_corporation,sf10,hot,10,1,corporation_root,read,find,"{""CORPORATIONID"": ""2860""}",,{},1,{},2026-06-12T07:58:52.631753+00:00,2026-06-12T07:58:52.632010+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""EXPRESS_IXSCAN""]","[""idx_CORPORATIONID_1""]",EXPRESS_IXSCAN,idx_CORPORATIONID_1,True,False,False,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,4809043,206,1232896,946176,2179072,0,3,"{""_id_"": 245760, ""idx_CORPORATIONID_1"": 299008, ""idx_TICKERSYMBOL_1"": 401408}",206.0,206.0,206.0,4.30274084591885e-05,0.1967493324555426,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank05_corporation_country,sf10,hot,10,2,corporation_country,read,find,"{""CORPORATIONID"": ""2860""}",,{},1,{},2026-06-12T07:58:52.634200+00:00,2026-06-12T07:58:52.634457+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""EXPRESS_IXSCAN""]","[""idx_CORPORATIONID_1""]",EXPRESS_IXSCAN,idx_CORPORATIONID_1,True,False,False,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,8049327,346,1650688,684032,2334720,12288,3,"{""_id_"": 258048, ""idx_CORPORATIONID_1"": 299008, ""idx_country_COUNTRYID_1"": 126976}",346.0,346.0,346.0,4.30274084591885e-05,0.08498002379577821,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
dbsr_q2_companywithindustrycountryandlistedsecurities__materialized_baseline,Q2_CompanyWithIndustryCountryAndListedSecurities,baseline,baseline_comparison,dbsr,DBSR,dbsr_materialized_document_tree,dbsr_materialized,Corporation,dbsr_rank06_corporation_industry,sf10,hot,10,3,corporation_industry,read,find,"{""CORPORATIONID"": ""2860""}",,{},1,{},2026-06-12T07:58:52.636664+00:00,2026-06-12T07:58:52.637001+00:00,completed,,,0.0,1,1,1,1.0,1.0,"[""EXPRESS_IXSCAN""]","[""idx_CORPORATIONID_1""]",EXPRESS_IXSCAN,idx_CORPORATIONID_1,True,False,False,False,False,False,False,False,False,False,67D5019D,06A46D08,0,23241,11036568,474,2736128,737280,3473408,12288,3,"{""_id_"": 258048, ""idx_CORPORATIONID_1"": 299008, ""idx_industry_INDUSTRYSECTORCLASSIFIERID_1"": 180224}",474.0,474.0,474.0,4.30274084591885e-05,0.06680337583205213,"{""corporation_id"": ""2860""}",dbsr_fiben_sf10_source_full,DBSR_implementation/results/fiben/query_plan
